epoch,loss
0,0.111741324839
1,0.00519850635805
2,0.00103036022179
3,0.000174962722201
4,6.97562375484e-05
5,5.77950308425e-05
6,5.65565371038e-05
7,5.66270822483e-05
8,5.83713975911e-05
9,6.25771614771e-05
10,6.69436553586e-05
11,7.07912295295e-05
12,7.38480221472e-05
13,7.6003547101e-05
14,7.74365548991e-05
15,7.84018948791e-05
16,7.90751619984e-05
17,7.95653827943e-05
18,7.99269148348e-05
19,8.02055912203e-05
