Date,minor,Adj Close,High,Low,Open,Volume
2017-02-14,^GSPC,2337.580078,2337.580078,2322.169922,2326.1201170000004,3520910000.0
2017-02-15,^GSPC,2349.25,2351.300049,2334.810059,2335.580078,3775590000.0
2017-02-16,^GSPC,2347.219971,2351.310059,2338.8701170000004,2349.639893,3672370000.0
2017-02-17,^GSPC,2351.159912,2351.159912,2339.580078,2343.01001,3513060000.0
2017-02-21,^GSPC,2365.3798829999996,2366.709961,2354.909912,2354.909912,3579780000.0
2017-02-22,^GSPC,2362.820068,2365.1298829999996,2358.340088,2361.110107,3468670000.0
2017-02-23,^GSPC,2363.810059,2368.26001,2355.090088,2367.5,4015260000.0
2017-02-24,^GSPC,2367.340088,2367.340088,2352.8701170000004,2355.72998,3831570000.0
2017-02-27,^GSPC,2369.75,2371.540039,2361.8701170000004,2365.22998,3582610000.0
2017-02-28,^GSPC,2363.639893,2367.790039,2358.959961,2366.080078,4210140000.0
2017-03-01,^GSPC,2395.959961,2400.97998,2380.1298829999996,2380.1298829999996,4345180000.0
2017-03-02,^GSPC,2381.919922,2394.75,2380.169922,2394.75,3821320000.0
2017-03-03,^GSPC,2383.1201170000004,2383.889893,2375.389893,2380.919922,3555260000.0
2017-03-06,^GSPC,2375.310059,2378.800049,2367.97998,2375.22998,3232700000.0
2017-03-07,^GSPC,2368.389893,2375.1201170000004,2365.51001,2370.73999,3518390000.0
2017-03-08,^GSPC,2362.97998,2373.090088,2361.01001,2369.810059,3812100000.0
2017-03-09,^GSPC,2364.8701170000004,2369.080078,2354.540039,2363.48999,3716340000.0
2017-03-10,^GSPC,2372.600098,2376.860107,2363.040039,2372.52002,3432950000.0
2017-03-13,^GSPC,2373.469971,2374.419922,2368.52002,2371.560059,3133900000.0
2017-03-14,^GSPC,2365.449951,2368.550049,2358.179932,2368.550049,3172630000.0
2017-03-15,^GSPC,2385.26001,2390.01001,2368.939941,2370.340088,3906840000.0
2017-03-16,^GSPC,2381.3798829999996,2388.100098,2377.179932,2387.709961,3365660000.0
2017-03-17,^GSPC,2378.25,2385.709961,2377.639893,2383.709961,5178040000.0
2017-03-20,^GSPC,2373.469971,2379.550049,2369.659912,2378.23999,3054930000.0
2017-03-21,^GSPC,2344.02002,2381.929932,2341.899902,2379.320068,4265590000.0
2017-03-22,^GSPC,2348.449951,2351.810059,2336.449951,2343.0,3572730000.0
2017-03-23,^GSPC,2345.959961,2358.919922,2342.1298829999996,2345.969971,3260600000.0
2017-03-24,^GSPC,2343.97998,2356.219971,2335.73999,2350.419922,2975130000.0
2017-03-27,^GSPC,2341.590088,2344.899902,2322.25,2329.110107,3240230000.0
