Date,minor,Close,High,Low,Volume,Open
2012-03-20,TSLA,34.959998999999996,35.200001,34.57,567000.0,34.98
2012-03-21,TSLA,35.150002,35.299999,34.599998,607200.0,34.939999
2012-03-22,TSLA,34.400002,35.150002,34.299999,522400.0,34.970001
2012-03-23,TSLA,34.080002,34.630001,33.150002,1170600.0,34.259997999999996
2012-03-26,TSLA,37.400002,38.09,35.040001000000004,3140500.0,35.59
2012-03-27,TSLA,37.939999,39.950001,37.029999,2539200.0,37.16
2012-03-28,TSLA,37.849998,38.439999,37.110001000000004,955000.0,37.779999
2012-03-29,TSLA,37.330002,38.189999,37.029999,796400.0,38.189999
2012-03-30,TSLA,37.240002000000004,37.939999,36.68,886400.0,37.52
2012-04-02,TSLA,36.580002,37.970001,36.529999,1028600.0,37.330002
2012-04-03,TSLA,38.009997999999996,38.470001,36.669998,1098100.0,36.700001
2012-04-04,TSLA,35.0,35.490002000000004,34.689999,4481800.0,35.27
2012-04-05,TSLA,34.48,35.439999,34.41,1509400.0,35.099998
2012-04-09,TSLA,33.150002,34.290001000000004,33.099998,1655700.0,34.099998
2012-04-10,TSLA,32.459998999999996,33.849998,32.099998,1847700.0,33.150002
2012-04-11,TSLA,33.09,33.290001000000004,32.009997999999996,1105500.0,33.240002000000004
2012-04-12,TSLA,33.439999,34.48,32.919998,1033900.0,33.77
2012-04-13,TSLA,33.59,34.040001000000004,32.849998,649600.0,33.939999
2012-04-16,TSLA,32.25,33.700001,32.09,1099600.0,33.41
2012-04-17,TSLA,32.240002000000004,33.07,32.040001000000004,1115500.0,32.43
2012-04-18,TSLA,32.66,32.75,31.530001000000002,823100.0,32.09
2012-04-19,TSLA,33.16,33.43,32.5,774900.0,32.75
2012-04-20,TSLA,33.16,33.73,32.939999,821800.0,33.139998999999996
2012-04-23,TSLA,31.940001000000002,32.970001,31.709999,890800.0,32.860001000000004
2012-04-24,TSLA,31.82,32.200001,31.0,674500.0,31.82
2012-04-25,TSLA,32.91,32.990002000000004,32.07,712200.0,32.07
2012-04-26,TSLA,33.490002000000004,33.52,32.91,425300.0,32.959998999999996
2012-04-27,TSLA,33.34,33.630001,32.91,591000.0,33.599998
2012-04-30,TSLA,33.130001,33.360001000000004,32.580002,413900.0,33.27
2012-05-01,TSLA,33.779999,34.209998999999996,33.130001,659000.0,33.130001
2012-05-02,TSLA,33.939999,34.389998999999996,33.389998999999996,497300.0,33.5
2012-05-03,TSLA,32.459998999999996,34.0,32.130001,841300.0,33.91
2012-05-04,TSLA,31.83,32.459998999999996,31.4,1247500.0,32.32
2012-05-07,TSLA,32.470001,32.580002,31.610001,1158000.0,31.959999
2012-05-08,TSLA,30.190001000000002,32.73,29.370001000000002,3097200.0,32.5
2012-05-09,TSLA,30.059998999999998,30.77,29.76,1947900.0,30.299999
2012-05-10,TSLA,32.959998999999996,34.68,32.400002,5556300.0,32.970001
2012-05-11,TSLA,32.25,33.439999,32.16,1221300.0,32.490002000000004
2012-05-14,TSLA,30.059998999999998,32.130001,30.049999,1380900.0,31.92
2012-05-15,TSLA,29.43,30.959999,29.219998999999998,1585700.0,30.26
2012-05-16,TSLA,29.18,30.18,28.879998999999998,1257100.0,29.58
2012-05-17,TSLA,28.57,29.790001,28.24,1149000.0,29.299999
2012-05-18,TSLA,27.559998999999998,28.459999,26.83,1616500.0,28.370001000000002
2012-05-21,TSLA,28.77,29.26,27.120001000000002,1475200.0,27.58
2012-05-22,TSLA,30.799999,31.34,30.0,2366200.0,30.1
2012-05-23,TSLA,31.02,31.049999,29.5,1220400.0,30.559998999999998
2012-05-24,TSLA,30.280001000000002,31.25,29.690001000000002,1075600.0,31.25
2012-05-25,TSLA,29.809998999999998,30.41,29.200001,757000.0,30.16
2012-05-29,TSLA,31.690001000000002,31.93,30.01,1650000.0,30.01
2012-05-30,TSLA,30.41,31.42,30.24,1307200.0,31.08
2012-05-31,TSLA,29.5,30.290001,28.75,1118700.0,30.07
2012-06-01,TSLA,28.15,29.16,27.76,885800.0,28.530001000000002
2012-06-04,TSLA,27.879998999999998,28.41,27.110001,1030900.0,28.030001000000002
2012-06-05,TSLA,27.91,28.389999,27.559998999999998,630900.0,27.84
2012-06-06,TSLA,29.219998999999998,29.450001,28.139999,909900.0,28.200001
2012-06-07,TSLA,28.93,29.870001000000002,28.85,492100.0,29.809998999999998
2012-06-08,TSLA,30.08,30.190001000000002,28.15,881100.0,28.860001
2012-06-11,TSLA,29.120001000000002,31.0,28.959999,636000.0,30.309998999999998
2012-06-12,TSLA,29.66,29.84,28.809998999999998,569000.0,29.23
2012-06-13,TSLA,29.77,30.639999,29.469998999999998,844100.0,29.549999
2012-06-14,TSLA,29.389999,30.65,28.620001000000002,872200.0,30.18
2012-06-15,TSLA,29.91,29.950001,28.809998999999998,646800.0,29.389999
2012-06-18,TSLA,31.84,32.330002,29.5,1256800.0,29.940001000000002
2012-06-19,TSLA,32.09,32.66,31.5,911100.0,32.02
2012-06-20,TSLA,33.779999,34.5,33.209998999999996,3422400.0,33.5
2012-06-21,TSLA,32.189999,34.279999,31.84,1891900.0,34.259997999999996
2012-06-22,TSLA,33.790001000000004,33.98,32.459998999999996,3046600.0,32.599998
2012-06-25,TSLA,33.110001000000004,34.119999,32.75,1498500.0,33.939999
2012-06-26,TSLA,31.610001,32.349998,31.389999,2613900.0,32.049999
2012-06-27,TSLA,31.959999,32.450001,31.57,1047200.0,31.9
2012-06-28,TSLA,31.41,32.110001000000004,30.620001000000002,914100.0,31.9
2012-06-29,TSLA,31.290001,32.799999,31.0,1125800.0,32.799999
2012-07-02,TSLA,30.4,31.799999,30.190001000000002,1315600.0,31.35
2012-07-03,TSLA,30.66,31.0,30.4,947000.0,30.6
2012-07-05,TSLA,31.23,31.67,30.799999,1253800.0,30.809998999999998
2012-07-06,TSLA,30.99,31.73,30.799999,784500.0,30.99
2012-07-09,TSLA,31.49,31.83,30.67,910500.0,30.940001000000002
2012-07-10,TSLA,31.27,32.48,30.889999,758400.0,31.540001
2012-07-11,TSLA,31.51,31.68,31.01,638600.0,31.57
2012-07-12,TSLA,32.700001,33.009997999999996,30.799999,1125700.0,31.290001
2012-07-13,TSLA,34.25,34.400002,32.830002,1304800.0,32.970001
2012-07-16,TSLA,35.959998999999996,36.0,33.900002,1744000.0,34.32
2012-07-17,TSLA,33.349998,35.209998999999996,32.380001,2569300.0,35.0
2012-07-18,TSLA,32.150002,33.669998,31.059998999999998,2881900.0,31.42
2012-07-19,TSLA,32.27,33.150002,32.040001000000004,1435900.0,32.720001
2012-07-20,TSLA,31.790001,32.25,31.25,1568500.0,32.07
2012-07-23,TSLA,30.66,31.299999,30.620001000000002,1386800.0,31.049999
2012-07-24,TSLA,29.84,31.040001,29.620001000000002,1500300.0,30.66
2012-07-25,TSLA,28.950001,29.98,28.75,2842200.0,29.92
2012-07-26,TSLA,28.129998999999998,30.0,27.639999,2262300.0,29.9
2012-07-27,TSLA,29.51,29.66,28.1,1673000.0,28.709999
2012-07-30,TSLA,27.35,30.25,27.209999,2065200.0,29.51
2012-07-31,TSLA,27.42,27.969998999999998,27.35,1575100.0,27.540001
2012-08-01,TSLA,26.25,27.99,26.030001000000002,1592300.0,27.99
2012-08-02,TSLA,26.1,26.85,25.52,1305100.0,26.84
2012-08-03,TSLA,27.27,27.549999,26.74,1209500.0,26.9
2012-08-06,TSLA,28.27,28.700001,27.549999,1528200.0,27.549999
2012-08-07,TSLA,30.25,30.9,28.5,2387200.0,28.77
2012-08-08,TSLA,29.09,30.0,28.59,1308900.0,29.9
2012-08-09,TSLA,29.41,30.0,29.129998999999998,672600.0,29.52
2012-08-10,TSLA,29.940001000000002,29.940001000000002,29.309998999999998,707400.0,29.309998999999998
2012-08-13,TSLA,31.17,31.299999,29.1,870100.0,29.690001000000002
2012-08-14,TSLA,29.42,31.17,29.26,793400.0,30.75
2012-08-15,TSLA,29.4,29.700001,28.809998999999998,525400.0,29.389999
2012-08-16,TSLA,30.299999,30.389999,29.5,669000.0,29.530001000000002
2012-08-17,TSLA,30.01,30.709999,29.98,508200.0,30.290001
2012-08-20,TSLA,29.51,30.389999,29.1,1179100.0,30.15
2012-08-21,TSLA,29.110001,30.0,29.0,761600.0,29.58
2012-08-22,TSLA,29.950001,30.040001,29.01,775500.0,29.01
2012-08-23,TSLA,30.73,30.85,29.65,1471000.0,30.0
2012-08-24,TSLA,29.5,30.24,29.41,1429400.0,30.059998999999998
2012-08-27,TSLA,28.32,29.700001,28.17,1350400.0,29.57
2012-08-28,TSLA,28.690001000000002,29.379998999999998,28.0,1402700.0,28.4
2012-08-29,TSLA,28.41,28.639999,28.02,838900.0,28.49
2012-08-30,TSLA,28.41,28.74,28.1,656400.0,28.6
2012-08-31,TSLA,28.52,28.84,28.200001,539800.0,28.610001
2012-09-04,TSLA,28.139999,28.99,27.9,752500.0,28.52
2012-09-05,TSLA,27.940001000000002,28.5,27.809998999999998,639300.0,28.01
2012-09-06,TSLA,28.549999,28.9,27.9,841700.0,28.0
2012-09-07,TSLA,29.35,29.57,28.5,953200.0,28.549999
2012-09-10,TSLA,27.370001000000002,29.35,27.299999,1483300.0,29.200001
2012-09-11,TSLA,27.799999,28.16,27.4,1014900.0,27.76
2012-09-12,TSLA,28.280001000000002,28.58,27.799999,1145200.0,27.9
2012-09-13,TSLA,29.48,29.5,28.48,1484700.0,28.57
2012-09-14,TSLA,30.389999,30.65,29.65,1536600.0,30.0
2012-09-17,TSLA,32.540001000000004,32.779999,31.51,3212800.0,32.349998
2012-09-18,TSLA,31.34,31.9,30.68,1788500.0,31.879998999999998
2012-09-19,TSLA,31.049999,31.74,30.940001000000002,1048500.0,31.0
2012-09-20,TSLA,30.9,31.5,30.68,912400.0,30.93
2012-09-21,TSLA,30.02,31.49,29.540001,1870000.0,31.1
2012-09-24,TSLA,30.66,31.030001000000002,29.4,1301900.0,29.51
2012-09-25,TSLA,27.66,29.48,27.530001000000002,5680400.0,28.620001000000002
2012-09-26,TSLA,27.540001,28.4,27.48,1527200.0,27.66
2012-09-27,TSLA,28.49,28.540001,27.6,1758600.0,27.82
2012-09-28,TSLA,29.280001000000002,29.889999,28.610001,4343400.0,28.73
2012-10-01,TSLA,29.16,29.889999,29.0,884400.0,29.5
2012-10-02,TSLA,29.799999,29.889999,29.0,729000.0,29.280001000000002
2012-10-03,TSLA,29.299999,29.950001,29.24,1052800.0,29.75
2012-10-04,TSLA,29.4,30.1,28.65,1541300.0,30.0
2012-10-05,TSLA,28.889999,29.809998999999998,28.68,938600.0,29.700001
2012-10-08,TSLA,29.25,29.4,28.610001,889700.0,28.860001
2012-10-09,TSLA,28.370001000000002,29.120001000000002,28.25,1193000.0,29.120001000000002
2012-10-10,TSLA,28.4,28.719998999999998,28.01,503600.0,28.389999
2012-10-11,TSLA,28.32,28.98,28.25,450600.0,28.940001000000002
2012-10-12,TSLA,27.639999,28.73,27.5,987600.0,28.32
2012-10-15,TSLA,27.33,28.049999,26.860001,1468700.0,28.02
2012-10-16,TSLA,28.059998999999998,28.09,27.34,479300.0,27.67
2012-10-17,TSLA,28.82,28.84,27.799999,668000.0,28.25
2012-10-18,TSLA,28.040001,28.99,27.780001000000002,741000.0,28.99
2012-10-19,TSLA,27.74,28.200001,27.299999,1027400.0,27.83
2012-10-22,TSLA,27.85,28.0,27.360001,470200.0,27.99
2012-10-23,TSLA,28.389999,28.559998999999998,27.370001000000002,749000.0,27.379998999999998
2012-10-24,TSLA,27.42,28.52,27.25,1016400.0,28.52
2012-10-25,TSLA,27.52,27.799999,27.450001,577700.0,27.799999
2012-10-26,TSLA,27.379998999999998,27.799999,27.02,477400.0,27.530001000000002
2012-10-31,TSLA,28.129998999999998,28.35,27.370001000000002,775200.0,27.700001
2012-11-01,TSLA,29.25,29.49,28.200001,1024100.0,28.25
2012-11-02,TSLA,28.92,29.549999,28.549999,1030300.0,29.27
2012-11-05,TSLA,31.5,31.58,29.33,2048900.0,29.799999
2012-11-06,TSLA,31.15,31.200001,29.950001,2324000.0,30.610001
2012-11-07,TSLA,31.540001,32.049999,30.809998999999998,1714500.0,31.0
2012-11-08,TSLA,31.309998999999998,31.879998999999998,30.940001000000002,1274000.0,31.01
2012-11-09,TSLA,30.32,30.93,29.85,863000.0,30.6
2012-11-12,TSLA,31.07,31.42,30.16,555900.0,30.290001
2012-11-13,TSLA,31.610001,32.0,30.719998999999998,998300.0,31.290001
2012-11-14,TSLA,31.379998999999998,32.119999,31.200001,871300.0,31.959999
2012-11-15,TSLA,30.82,31.440001000000002,30.5,984000.0,31.299999
2012-11-16,TSLA,31.84,32.0,30.59,908700.0,31.15
2012-11-19,TSLA,32.919998,33.25,31.84,1392400.0,32.07
2012-11-20,TSLA,33.0,33.099998,31.91,922500.0,32.799999
2012-11-21,TSLA,32.470001,33.470001,32.290001000000004,963200.0,32.610001000000004
2012-11-23,TSLA,32.130001,32.830002,31.700001,430300.0,32.599998
2012-11-26,TSLA,32.27,32.299999,31.620001000000002,495800.0,32.099998
2012-11-27,TSLA,32.150002,32.66,31.52,910800.0,32.130001
2012-11-28,TSLA,33.23,34.290001000000004,31.91,1525200.0,32.0
2012-11-29,TSLA,33.689999,34.0,32.869999,1103400.0,33.439999
2012-11-30,TSLA,33.82,34.279999,33.009997999999996,1420300.0,33.630001
2012-12-03,TSLA,34.619999,35.0,33.5,2085700.0,33.889998999999996
2012-12-04,TSLA,33.900002,34.799999,33.549999,1263300.0,34.080002
2012-12-05,TSLA,33.709998999999996,34.189999,33.580002,661500.0,33.82
2012-12-06,TSLA,33.900002,34.799999,33.5,660400.0,33.82
2012-12-07,TSLA,34.169998,34.490002000000004,33.849998,664400.0,34.299999
2012-12-10,TSLA,34.57,34.799999,34.18,929800.0,34.43
2012-12-11,TSLA,35.279999,35.5,34.459998999999996,1572600.0,34.599998
2012-12-12,TSLA,35.259997999999996,35.799999,34.950001,2063800.0,35.209998999999996
2012-12-13,TSLA,33.610001000000004,35.299999,32.75,2151300.0,35.259997999999996
2012-12-14,TSLA,33.810001,34.400002,33.59,1023000.0,33.779999
2012-12-17,TSLA,34.400002,34.5,33.75,824900.0,33.77
2012-12-18,TSLA,34.59,35.07,34.259997999999996,1553900.0,34.259997999999996
2012-12-19,TSLA,34.610001000000004,35.259997999999996,34.52,1298800.0,34.75
2012-12-20,TSLA,34.43,34.790001000000004,34.049999,921200.0,34.509997999999996
2012-12-21,TSLA,34.0,34.169998,33.580002,1492400.0,33.939999
2012-12-24,TSLA,34.279999,34.349998,33.549999,375800.0,33.639998999999996
2012-12-26,TSLA,33.59,34.5,33.5,601400.0,33.959998999999996
2012-12-27,TSLA,33.689999,33.91,33.0,561100.0,33.5
2012-12-28,TSLA,33.220001,33.650002,33.02,414100.0,33.380001
2012-12-31,TSLA,33.869999,33.970001,33.0,594900.0,33.0
2013-01-02,TSLA,35.360001000000004,35.450001,34.709998999999996,1194800.0,35.0
2013-01-03,TSLA,34.77,35.450001,34.75,742000.0,35.18
2013-01-04,TSLA,34.400002,34.799999,33.919998,674000.0,34.799999
2013-01-07,TSLA,34.34,34.799999,33.900002,442000.0,34.799999
2013-01-08,TSLA,33.68,34.5,33.110001000000004,1284000.0,34.5
2013-01-09,TSLA,33.639998999999996,34.189999,33.400002,698000.0,34.009997999999996
2013-01-10,TSLA,33.529999,33.990002000000004,33.380001,922500.0,33.869999
2013-01-11,TSLA,32.91,34.040001000000004,32.110001000000004,1563200.0,34.040001000000004
2013-01-14,TSLA,33.259997999999996,33.380001,32.849998,925100.0,33.080002
2013-01-15,TSLA,33.900002,34.25,33.080002,1624200.0,33.110001000000004
2013-01-16,TSLA,34.099998,34.23,33.73,1378200.0,33.849998
2013-01-17,TSLA,34.380001,34.849998,33.919998,1436700.0,34.16
2013-01-18,TSLA,34.52,34.779999,33.82,3555100.0,34.740002000000004
2013-01-22,TSLA,35.189999,35.549999,34.259997999999996,1920200.0,34.560001
2013-01-23,TSLA,36.0,36.240002000000004,34.959998999999996,1564300.0,35.02
2013-01-24,TSLA,36.990002000000004,37.720001,35.84,1970400.0,36.0
2013-01-25,TSLA,36.98,37.540001000000004,36.799999,1287800.0,37.0
2013-01-28,TSLA,38.029999,38.709998999999996,36.860001000000004,1986000.0,36.860001000000004
2013-01-29,TSLA,37.950001,38.439999,37.130001,1426600.0,38.099998
2013-01-30,TSLA,37.52,38.0,37.43,968100.0,37.849998
2013-01-31,TSLA,37.509997999999996,37.869999,36.93,901400.0,37.869999
2013-02-01,TSLA,38.299999,38.5,37.619999,1100600.0,38.169998
2013-02-04,TSLA,37.740002000000004,38.419998,37.59,1128000.0,38.400002
2013-02-05,TSLA,38.130001,38.650002,37.68,1310200.0,38.0
2013-02-06,TSLA,39.169998,39.389998999999996,37.900002,1893200.0,38.18
2013-02-07,TSLA,39.48,39.68,38.950001,1196600.0,39.189999
2013-02-08,TSLA,39.240002000000004,40.0,39.139998999999996,1139800.0,39.450001
2013-02-11,TSLA,38.419998,39.150002,37.5,3266300.0,37.98
2013-02-12,TSLA,37.889998999999996,38.869999,37.290001000000004,2261300.0,38.450001
2013-02-13,TSLA,38.450001,39.0,38.049999,966800.0,38.299999
2013-02-14,TSLA,38.27,38.75,38.209998999999996,990700.0,38.639998999999996
2013-02-15,TSLA,37.040001000000004,38.509997999999996,36.950001,2017600.0,38.5
2013-02-19,TSLA,39.279999,39.290001000000004,37.310001,2701400.0,37.360001000000004
2013-02-20,TSLA,38.540001000000004,39.650002,38.459998999999996,3122000.0,39.299999
2013-02-21,TSLA,35.16,37.389998999999996,34.540001000000004,9037800.0,36.490002000000004
2013-02-22,TSLA,36.110001000000004,36.389998999999996,35.599998,2547300.0,35.720001
2013-02-25,TSLA,34.380001,36.75,34.34,2889400.0,36.150002
2013-02-26,TSLA,34.43,34.959998999999996,33.799999,2762900.0,34.459998999999996
2013-02-27,TSLA,35.099998,35.41,34.400002,1959200.0,34.41
2013-02-28,TSLA,34.830002,36.099998,34.369999,1964900.0,35.889998999999996
2013-03-01,TSLA,34.650002,35.080002,34.25,1546600.0,35.0
2013-03-04,TSLA,35.580002,35.830002,34.700001,1757700.0,34.77
2013-03-05,TSLA,36.650002,36.919998,35.790001000000004,2087000.0,36.0
2013-03-06,TSLA,37.689999,37.880001,36.970001,1150000.0,37.009997999999996
2013-03-07,TSLA,38.23,38.650002,36.880001,1158300.0,37.73
2013-03-08,TSLA,38.470001,39.439999,37.360001000000004,912100.0,38.060001
2013-03-11,TSLA,39.099998,39.439999,38.650002,1579500.0,38.869999
2013-03-12,TSLA,39.119999,39.380001,38.849998,1275100.0,38.900002
2013-03-13,TSLA,38.98,39.490002000000004,38.810001,822000.0,39.0
2013-03-14,TSLA,36.849998,38.91,36.77,2021000.0,38.900002
2013-03-15,TSLA,35.290001000000004,36.650002,35.209998999999996,3279600.0,36.639998999999996
2013-03-18,TSLA,35.150002,36.060001,34.919998,1316100.0,35.299999
2013-03-19,TSLA,35.080002,35.599998,34.939999,1098500.0,35.25
2013-03-20,TSLA,35.950001,36.07,35.16,1423000.0,35.259997999999996
2013-03-21,TSLA,36.009997999999996,37.060001,35.740002000000004,1146300.0,35.950001
2013-03-22,TSLA,36.619999,36.799999,36.200001,440200.0,36.200001
2013-03-25,TSLA,37.529999,38.52,36.77,2378800.0,37.099998
2013-03-26,TSLA,37.860001000000004,38.220001,37.66,1808200.0,37.98
2013-03-27,TSLA,38.16,38.380001,37.310001,1296300.0,37.939999
2013-03-28,TSLA,37.889998999999996,38.240002000000004,37.75,1158700.0,38.23
2013-04-01,TSLA,43.93,46.68,41.700001,14098500.0,42.360001000000004
2013-04-02,TSLA,44.34,45.5,43.509997999999996,6652400.0,43.599998
2013-04-03,TSLA,41.099998,43.470001,40.209998999999996,5643600.0,43.099998
2013-04-04,TSLA,42.009997999999996,42.25,40.810001,2264800.0,41.110001000000004
2013-04-05,TSLA,41.369999,42.0,40.5,1552400.0,42.0
2013-04-08,TSLA,41.830002,42.549999,41.509997999999996,1679000.0,41.970001
2013-04-09,TSLA,40.5,41.830002,40.330002,1696100.0,41.799999
2013-04-10,TSLA,41.860001000000004,42.009997999999996,40.610001000000004,2121100.0,40.700001
2013-04-11,TSLA,43.59,44.549999,41.75,3447400.0,42.060001
2013-04-12,TSLA,43.75,45.139998999999996,43.049999,3149400.0,43.25
2013-04-15,TSLA,43.299999,43.799999,42.509997999999996,1681400.0,43.5
2013-04-16,TSLA,45.59,46.139998999999996,43.91,3180400.0,44.189999
2013-04-17,TSLA,45.450001,45.950001,44.540001000000004,2118500.0,45.5
2013-04-18,TSLA,46.970001,47.599998,45.389998999999996,3367900.0,45.98
2013-04-19,TSLA,47.830002,49.880001,47.07,3011700.0,47.459998999999996
2013-04-22,TSLA,50.189999,50.200001,47.75,3939400.0,48.599998
2013-04-23,TSLA,51.009997999999996,52.919998,50.66,3733800.0,51.0
2013-04-24,TSLA,50.43,51.049999,48.98,2630000.0,50.900002
2013-04-25,TSLA,52.0,52.400002,50.5,2795900.0,50.5
2013-04-26,TSLA,51.200001,53.740002000000004,50.619999,3622100.0,53.130001
2013-04-29,TSLA,54.939999,54.990002000000004,51.200001,3639700.0,51.759997999999996
2013-04-30,TSLA,53.990002000000004,58.18,53.759997999999996,5522600.0,56.0
2013-05-01,TSLA,53.279999,55.990002000000004,53.0,2742800.0,55.990002000000004
2013-05-02,TSLA,54.110001000000004,55.27,53.700001,3050400.0,53.849998
2013-05-03,TSLA,54.549999,56.470001,54.5,3378700.0,56.470001
2013-05-06,TSLA,59.5,59.66,55.5,4366700.0,56.389998999999996
2013-05-07,TSLA,55.509997999999996,62.369999,55.119999,9991000.0,62.0
2013-05-08,TSLA,55.790001000000004,58.200001,55.709998999999996,6769900.0,57.5
2013-05-09,TSLA,69.400002,75.769997,63.689999,28605000.0,70.120003
2013-05-10,TSLA,76.760002,81.0,69.25,25082600.0,69.650002
2013-05-13,TSLA,87.800003,88.0,79.150002,22416900.0,80.989998
2013-05-14,TSLA,83.239998,97.120003,81.150002,37163900.0,94.220001
2013-05-15,TSLA,84.839996,86.879997,78.110001,16878700.0,81.800003
2013-05-16,TSLA,92.25,95.0,88.660004,21614000.0,94.699997
2013-05-17,TSLA,91.5,94.440002,87.5,19002200.0,92.5
2013-05-20,TSLA,89.940002,92.5,88.629997,8348400.0,91.120003
2013-05-21,TSLA,87.589996,89.989998,85.279999,8998200.0,88.5
2013-05-22,TSLA,87.239998,90.959999,85.5,8568000.0,86.370003
2013-05-23,TSLA,92.730003,93.010002,83.050003,12022200.0,84.809998
2013-05-24,TSLA,97.08000200000001,97.949997,92.0,16124200.0,92.599998
2013-05-28,TSLA,110.33000200000001,110.75,100.300003,19691900.0,101.550003
2013-05-29,TSLA,104.629997,114.900002,99.0,25099500.0,113.550003
2013-05-30,TSLA,104.949997,109.540001,101.199997,16133700.0,102.459999
2013-05-31,TSLA,97.760002,106.440002,97.730003,15172000.0,106.260002
2013-06-03,TSLA,92.589996,97.620003,88.25,19139600.0,97.620003
2013-06-04,TSLA,94.839996,96.41999799999999,92.400002,8856100.0,92.75
2013-06-05,TSLA,95.370003,97.970001,89.110001,12224800.0,93.660004
2013-06-06,TSLA,97.349998,99.269997,95.110001,9510900.0,95.25
2013-06-07,TSLA,102.040001,102.900002,96.699997,10711600.0,98.0
2013-06-10,TSLA,100.050003,102.519997,98.57,9228600.0,98.93
2013-06-11,TSLA,94.470001,98.68,94.050003,7394000.0,98.18
2013-06-12,TSLA,97.730003,100.480003,95.75,9192700.0,96.800003
2013-06-13,TSLA,98.18,99.279999,95.120003,5961600.0,99.0
2013-06-14,TSLA,100.300003,102.519997,99.33000200000001,6564700.0,100.0
